YouMind案例ID,标题,公开原帖链接,视频数量,视频字节数,封面字节数,原视频链接
10097,Whale Breaching Through Rising Tide,https://x.com/afrinxai/status/2093896496483651852,1,2170963,12244,https://video.twimg.com/amplify_video/2093666176236998656/vid/avc1/1280x560/MbFoCHE-i_-JmvFC.mp4?tag=29
10094,Korean Lifestyle Vlog Narrative,https://x.com/ElsaSofia__AI/status/2094018143144513567,1,3254405,16779,https://video.twimg.com/amplify_video/2094017991470166016/vid/avc1/1280x720/wJ0djUELaNf3mAnt.mp4?tag=29
10093,Enchanted Kitchen Tea Magic,https://x.com/Strength04_X/status/2093962802637504916,1,1891418,23158,https://video.twimg.com/amplify_video/2093962339556986880/vid/avc1/1280x720/GmqWrA5oSF-71nX4.mp4?tag=29
10056,Mechanical Merlion Transformation ASMR,https://x.com/aiehon_aya/status/2093693559337779202,1,390296,26930,https://video.twimg.com/amplify_video/2093692280754544640/vid/avc1/480x854/oxNwAcadm7Qd1iot.mp4?tag=29
10055,Emotional Anime Monologue Video,https://x.com/SanShiroH_X/status/2093836992056573994,1,3382092,26530,https://video.twimg.com/amplify_video/2093828503670284288/vid/avc1/1920x1080/_GqYugiRecDBP9Gj.mp4?tag=29
10052,Cinematic Warm Gold Interior Couple Video,https://x.com/msjiaozhu/status/2093912672127615430,1,4757196,13868,https://video.twimg.com/amplify_video/2093912569149050880/vid/avc1/1920x1080/arj0an_sOOMBXea_.mp4?tag=29
10051,Seedance 2.5 Supernatural Action Short Film,https://x.com/pyona_ai/status/2093685191466484198,1,17759426,18175,https://video.twimg.com/amplify_video/2093684997916168193/vid/avc1/1920x1080/M1C6_rS5FcmVIRxH.mp4?tag=29
10050,Nostalgic Handheld Home Video,https://x.com/afrinxai/status/2093534112024039728,1,2399246,31719,https://video.twimg.com/amplify_video/2093525760145518592/vid/avc1/480x854/oV5YBIbrdBVMnTfP.mp4?tag=29
10049,Post-Apocalyptic Biomechanical Battle,https://x.com/ou_zhen599/status/2093729402978996361,1,53853548,13883,https://video.twimg.com/amplify_video/2093728760285876224/vid/avc1/3840x2160/AjFY2pa-oixrryB7.mp4?tag=29
10048,Winter Shaman Combat Sequence,https://x.com/AllaAisling/status/2093752288544276962,1,3303480,13164,https://video.twimg.com/amplify_video/2093525737462435840/vid/avc1/1280x720/cY0iU03UnLWG0tDa.mp4?tag=29
10047,Website Advertising Video Promo,https://x.com/tansiminnn/status/2093760572722692299,1,413230,29540,https://video.twimg.com/amplify_video/2093759622314405888/vid/avc1/496x864/9XkZsK0IkEPh09D5.mp4?tag=29
10046,Bookstore Slice-of-Life Encounter,https://x.com/auqibhabib/status/2093584037944443281,1,4390475,25078,https://video.twimg.com/amplify_video/2093583949146775552/vid/avc1/1184x784/2zNDBiKWpz97KWVb.mp4?tag=29
10045,Cinematic Sci-Fi Mecha Short,https://x.com/afrinxai/status/2093654905525621072,1,52689397,14861,https://video.twimg.com/amplify_video/2093615651000836096/vid/avc1/2560x1440/DXQwpwE_anNmo4-K.mp4?tag=29
10043,Witch Library Spellbook Summoning,https://x.com/Strength04_X/status/2093933282480312736,1,2069057,17394,https://video.twimg.com/amplify_video/2093933157406109696/vid/avc1/1280x720/gLuy-0cz1iYrmH_3.mp4?tag=29
10001,Japanese Schoolgirl Brass Band Vlog,https://x.com/aiehon_aya/status/2093458608545497118,1,999701,15338,https://video.twimg.com/amplify_video/2093349201166098432/vid/avc1/864x496/ZNW6ipLBLV1rCqhM.mp4?tag=29
10000,7-Year-Old Girl Summer Vlog,https://x.com/aiehon_aya/status/2093096219572617467,1,1274985,19596,https://video.twimg.com/amplify_video/2092997324553498624/vid/avc1/864x496/viKL1-NBwJ3YbC2G.mp4?tag=29
9999,Energetic EDM Dance with Dynamic Camera,https://x.com/tebasaki3D/status/2093563244963364978,1,8023945,16314,https://video.twimg.com/amplify_video/2093563210188361728/vid/avc1/1920x1080/FUw5WjaTHGee0nGb.mp4?tag=29
9996,Cyberpunk Nanotech Warrior Character PV,https://x.com/VoxcatAI/status/2093283475067658399,1,10531506,47229,https://video.twimg.com/amplify_video/2093282815978942464/vid/avc1/1104x1992/pPLWvD5cmXIZPZQE.mp4?tag=29
9995,80s Singapore Office Yuppie Montage,https://x.com/airina_xyz/status/2092971172581294356,1,11233898,21757,https://video.twimg.com/amplify_video/2092971036790689792/vid/avc1/1728x992/_8gViegvc5j3BHoC.mp4?tag=29
9994,Seedance 2.0 Fashion Model,https://x.com/john87445528/status/2093157598300111125,1,3165655,37210,https://video.twimg.com/amplify_video/2093157340627234817/vid/avc1/720x1280/ap8rKeqGr9CpNN1C.mp4?tag=29
9993,Realistic 2000s Home Video Snack Fail,https://x.com/afrinxai/status/2092962983194616002,1,1864288,21133,https://video.twimg.com/amplify_video/2092574834421338113/vid/avc1/1280x720/6x6PjHbU4nexwNDc.mp4?tag=29
9992,80s Underground Drummer Life,https://x.com/airina_xyz/status/2093390432323649641,1,2647568,13379,https://video.twimg.com/amplify_video/2093390406272827392/vid/avc1/1254x720/S209hlv5H3WyV_8B.mp4?tag=14
9991,Seoul Cinematic Travel Video,https://x.com/ayzalnooor24521/status/2093520969600278810,1,14238503,21518,https://video.twimg.com/amplify_video/2093520906501185536/vid/avc1/2560x1440/_wtwXsLuQwAbi9bF.mp4?tag=29
9990,Ancient Alien Machine Discovery Sequence,https://x.com/DeCat2025/status/2093504644567740693,1,2633448,11233,https://video.twimg.com/amplify_video/2093503898992496640/vid/avc1/1280x720/XyAuBohe3Wtkq2o7.mp4?tag=29
9989,Melancholic Rain Window Close-up,https://x.com/AIwithMinal/status/2093560634822762971,1,2395974,16401,https://video.twimg.com/amplify_video/2093560586969944065/vid/avc1/1280x720/E8hoDzxOed6Qyf5q.mp4?tag=29
9988,Minimalist Skincare Video Commercial,https://x.com/Zyrellix/status/2093551801899598017,1,1091075,14795,https://video.twimg.com/amplify_video/2093551744320241664/vid/avc1/1080x608/-yUXy-EPYQ72dU5D.mp4?tag=29
9987,Futuristic Motorcycle Zombie Chase,https://x.com/Zyrellix/status/2093340253755232681,1,6479872,28492,https://video.twimg.com/amplify_video/2093339941531238400/vid/avc1/720x1280/tLHKbUZH6EBbIdsI.mp4?tag=29
9986,Subway Station Martial Arts Fight,https://x.com/laviniavelle/status/2093162800747282739,1,2579178,14487,https://video.twimg.com/amplify_video/2093162727346974720/vid/avc1/1280x720/04n7ux59QtLyXRFz.mp4?tag=29
9985,Telekinetic Time Freeze Action,https://x.com/MissDelulu9/status/2093243810994413592,1,2168263,24505,https://video.twimg.com/amplify_video/2093243739011694593/vid/avc1/1280x720/Yjyo1guuBkN1kxRh.mp4?tag=29
9984,Martial Arts Gym Battle,https://x.com/AIwithMinal/status/2093255620845576248,1,4701771,11242,https://video.twimg.com/amplify_video/2093255572892327936/vid/avc1/1280x720/02mdrkNNpZV4sOag.mp4?tag=29
9983,Cinematic Morning Gym Commercial,https://x.com/Lianaalane/status/2093553083104350554,1,2204225,41072,https://video.twimg.com/amplify_video/2093553023486513152/vid/avc1/720x1280/PhJvzyer0FLHcB6o.mp4?tag=29
9982,Futuristic Palace Architectural Tour,https://x.com/Refiner_Studio/status/2093247638405833027,1,14455336,72767,https://video.twimg.com/amplify_video/2093245999280254976/vid/avc1/1080x1920/ehlvX1-CQCMz30Ls.mp4?tag=29
9981,Futuristic Space Station Transformation Video,https://x.com/AllaAisling/status/2093115856775500030,1,3991649,28290,https://video.twimg.com/amplify_video/2093115151880781825/vid/avc1/1280x720/MIRPNI0ZpvIHrwxR.mp4?tag=29
9979,Japanese Market Travel Vlog,https://x.com/Lianaalane/status/2093213626664706410,1,20431420,32205,https://video.twimg.com/amplify_video/2093213550617739264/vid/avc1/2560x1440/8Ykfi2QavfjpGe3v.mp4?tag=29
9977,Cinematic Pizza Storefront Commercial,https://x.com/heyfatema/status/2093288705448685975,1,1763613,26256,https://video.twimg.com/amplify_video/2093288682430361600/vid/avc1/864x496/9IVxoMsmthbVNYvW.mp4?tag=14
9976,Luxury Beauty UGC Commercial,https://x.com/codewithhajra/status/2093368009830113336,1,3762731,12490,https://video.twimg.com/amplify_video/2093088821667586049/vid/avc1/1344x768/zT2wiJKZScSw3sIu.mp4?tag=29
9975,Cinematic Japanese Street Vlog,https://x.com/auqibhabib/status/2093365495324103131,1,4384428,24931,https://video.twimg.com/amplify_video/2093364908599746560/vid/avc1/1280x720/Z9-9FlY6-H0jmCZY.mp4?tag=29
9973,3D Animated Romantic Comedy Clip,https://x.com/YourAlphaMom/status/2093372827399311515,1,4673602,8124,https://video.twimg.com/amplify_video/2093372510427332608/vid/avc1/1920x1080/UwibbPBr70vko0dy.mp4?tag=29
9972,Luxury Perfume Cinematic Commercial,https://x.com/ShamiWeb3/status/2093133619883913232,1,3765409,10876,https://video.twimg.com/amplify_video/2093126817763020800/vid/avc1/1280x720/Nr-aj-IGFcKQHeYS.mp4?tag=29
9971,Lightning Sword Tactical Girl Animation,https://x.com/codewithhajra/status/2093307613286981788,1,3146236,23015,https://video.twimg.com/amplify_video/2093182556799672320/vid/avc1/1112x768/1EIW8xJ1LIspFGx3.mp4?tag=29
9884,Nostalgic High School Girl Vlog,https://x.com/aiehon_aya/status/2092733830801109291,1,1663758,14745,https://video.twimg.com/amplify_video/2092686546298433536/vid/avc1/854x480/qEP_JZ-yyqBZ9iAE.mp4?tag=29
9883,Vintage Japanese MiniDV Travel Memory,https://x.com/Chengzilhy/status/2092551539814723758,1,36492846,58441,https://video.twimg.com/amplify_video/2092548374046367744/vid/avc1/2160x3838/hAgx1VtcBQQXSIit.mp4?tag=29
9882,Woman and Cat Interaction Punch Video,https://x.com/h64g_/status/2092605211412205874,1,3684170,11427,https://video.twimg.com/amplify_video/2092604477157343233/vid/avc1/1920x1080/n0OHdSFwJtEp4fQT.mp4?tag=29
9879,Cyberpunk Anime Street Fight,https://x.com/lansenai/status/2092807747020689580,1,4308217,23020,https://video.twimg.com/amplify_video/2092807598437531648/vid/avc1/1280x720/zIC8uI2L-o8S5gax.mp4?tag=29
9877,Hand-Drawn 2D Japanese Cooking Animation,https://x.com/riotboy2024/status/2092217560788000816,1,38574355,27269,https://video.twimg.com/amplify_video/2092215626962190336/vid/avc1/1920x1080/lhs76h24Cd1Iz00S.mp4?tag=29
9876,Avant-Garde Pixel Finger Portrait,https://x.com/airina_xyz/status/2092701039044554816,1,8553598,11764,https://video.twimg.com/amplify_video/2092700761180250112/vid/avc1/1728x992/O-7hatFblCbpSUyX.mp4?tag=29
9875,Morning Skincare Routine Vlog Script,https://x.com/Lianaalane/status/2092555394304622883,1,1324831,24364,https://video.twimg.com/amplify_video/2092555353921863680/vid/avc1/784x720/oML8U6qpYMNetP3d.mp4?tag=29
9874,Minimalist Photography Studio Golden Hour,https://x.com/AIwithMinal/status/2092845782982357334,1,3495405,14643,https://video.twimg.com/amplify_video/2092845721666080768/vid/avc1/1280x720/evJTItYn3nUvUPeY.mp4?tag=29
9873,80s Computer Nerd Daily Life,https://x.com/airina_xyz/status/2092590944520400909,1,8803434,17779,https://video.twimg.com/amplify_video/2092590372471861248/vid/avc1/1728x992/5t-iB4LAY8OOv4IW.mp4?tag=29
9872,The Last of the Mohicans Waterfall Scene,https://x.com/airina_xyz/status/2092681296430432645,1,8427346,33953,https://video.twimg.com/amplify_video/2092681036748529664/vid/avc1/992x1728/Py1QqFtD4YdY41gj.mp4?tag=29
9871,Fantasy Enchantress and Mechanical Owl,https://x.com/juliaevee/status/2092562908966182982,1,2710848,60564,https://video.twimg.com/amplify_video/2092562857355624448/vid/avc1/708x1260/IpgSRVN1Lp4O7CQh.mp4?tag=29
9870,Scorpion to Luxury Stiletto Transformation,https://x.com/juliaevee/status/2092783528887083290,1,2281762,50744,https://video.twimg.com/amplify_video/2092783461610209280/vid/avc1/712x1264/Ua1u6kBnkNYghnec.mp4?tag=29
9869,Noir Anime Police Station Interior,https://x.com/TechieBySA/status/2092572936414666851,1,5353611,38989,https://video.twimg.com/amplify_video/2092572834228842496/vid/avc1/1080x1080/tEip7n9RGVQumUn3.mp4?tag=29
9864,French Comic Octopus Detective Mystery,https://x.com/airina_xyz/status/2092618583490666962,1,1317293,32992,https://video.twimg.com/amplify_video/2092618353365942272/vid/avc1/496x864/U_KAuHXfE4ifIdzk.mp4?tag=29
9863,Grumblebert Flowerbottom Garden Conversation,https://x.com/airina_xyz/status/2092557400792322290,1,28767676,25092,https://video.twimg.com/amplify_video/2092557027385995264/vid/avc1/3760x2160/WTEy3lfvJA-9dl7j.mp4?tag=29
9839,Realistic Japanese High School Vlog,https://x.com/aiehon_aya/status/2092415045917716668,1,2187130,27415,https://video.twimg.com/amplify_video/2092414044259209217/vid/avc1/854x480/SWWmnCwFAZCLN2Fo.mp4?tag=29
9838,Science Fiction Short Film,https://x.com/Caden_Flux/status/2092450306546094558,1,121100618,19139,https://video.twimg.com/amplify_video/2092449384080576512/vid/avc1/2560x1440/0uQN-xOhQZ0GQIlc.mp4?tag=29
9836,Woman Bicycle Zombie Chase Action Scene,https://x.com/AIwithMinal/status/2092482098657644655,1,10533645,20935,https://video.twimg.com/amplify_video/2092481916998189056/vid/avc1/1280x720/sfHYN3uOg1XW5WU7.mp4?tag=29
9835,Baby Dragon Roar Animation,https://x.com/juliaevee/status/2092418379315650682,1,2688398,60863,https://video.twimg.com/amplify_video/2092418310566727680/vid/avc1/720x1280/0iKpFUoU0cUATblQ.mp4?tag=29
9834,Surreal Tree Head Character Animation,https://x.com/airina_xyz/status/2092285455941152842,1,9764612,15967,https://video.twimg.com/amplify_video/2092285117578248192/vid/avc1/1728x992/jju2_Z2ZWQkwhNss.mp4?tag=29
9833,Toy to Giant Dragon Transformation,https://x.com/RuzainaMeer/status/2092195435385630983,1,2796399,20631,https://video.twimg.com/amplify_video/2092195233559932928/vid/avc1/1280x720/Ic0TOzCB3AjIErEx.mp4?tag=29
9832,Skincare Serum Glass Skin Commercial,https://x.com/laviniavelle/status/2092417476265144705,1,1269831,21318,https://video.twimg.com/amplify_video/2092417435391700992/vid/avc1/720x960/fvu0-HmL2wJGZGbg.mp4?tag=29
9831,Edo Period Dark Fantasy Anime Battle,https://x.com/yourPlugAI/status/2092269036167934445,1,3843501,28048,https://video.twimg.com/amplify_video/2092268850167300096/vid/avc1/1280x720/-nd_yHnzMWRz7-TK.mp4?tag=29
9830,Hair Refresh Beauty Advertisement,https://x.com/noorlewisx/status/2092478694078251087,1,6482172,49465,https://video.twimg.com/amplify_video/2092478623332909056/vid/avc1/768x1344/rVeCiQBHxfIztoq0.mp4?tag=29
9829,Luxury Hotel Thriller Sequence,https://x.com/ZephyraLeigh/status/2092461819617333592,1,4885672,18778,https://video.twimg.com/amplify_video/2092461422131253248/vid/avc1/1280x720/sKjBegmmuW742Z9I.mp4?tag=29
9828,Cinematic Visual Style Settings,https://x.com/IronEntrepreneu/status/2092462500117614847,1,1399433,9902,https://video.twimg.com/amplify_video/2092462204930973696/vid/avc1/1280x720/LOzf_lP8a3RORreB.mp4?tag=29
9827,Mountain Monastery 2.5D Animation,https://x.com/itsPixieVerse/status/2092439850184249474,1,14042796,25713,https://video.twimg.com/amplify_video/2092438049468846081/vid/avc1/2562x1440/YWcP6fRmbiWoWqZG.mp4?tag=29
9826,Fantasy Martial Arts Live Action,https://x.com/bmx_ai13/status/2092338324681937280,1,3845351,14452,https://video.twimg.com/amplify_video/2092335704655454208/vid/avc1/854x480/oMWJQQxZ3jrZVpBO.mp4?tag=29
9825,Japanese Hall Anime Short,https://x.com/TechieBySA/status/2092300473365942757,1,5589010,49272,https://video.twimg.com/amplify_video/2092300137259241472/vid/avc1/1080x1080/uHKFu_zTS_KLJKG7.mp4?tag=29
9824,Morning Barn Loft POV,https://x.com/heyyorone/status/2092403725877076388,1,10207293,16802,https://video.twimg.com/amplify_video/2092400817718648832/vid/avc1/1280x720/eUaRQQornLchU9EI.mp4?tag=14
9823,Amazon Rainforest Horror Monster Encounter,https://x.com/ou_zhen599/status/2092202234818035930,1,52538155,27594,https://video.twimg.com/amplify_video/2092201969922555904/vid/avc1/3840x2160/rFe_Ngd1ogDyfy9g.mp4?tag=29
9822,Scarlet Priestess Time Freeze Fantasy,https://x.com/minuitIA/status/2092285935056568787,1,14031176,21835,https://video.twimg.com/amplify_video/2092285328849580032/vid/avc1/1920x1080/ucjHwBF31_o5XNir.mp4?tag=29
9821,Female Morning Fitness Lifestyle Vlog,https://x.com/ElsaSofia__AI/status/2092207601991999741,1,6068871,13422,https://video.twimg.com/amplify_video/2092207292309733376/vid/avc1/1280x720/64T60CS_hztsLZab.mp4?tag=29
9819,Dune Ridge Military Base Sequence,https://x.com/restofart/status/2092152166815343034,1,11923700,20515,https://video.twimg.com/amplify_video/2092151971767549952/vid/avc1/1916x1078/x53CKsTJTQSjHqfC.mp4?tag=29
9818,T-Rex Dashcam Jungle Attack,https://x.com/DtheW1995/status/2092158157334217204,1,3268034,15811,https://video.twimg.com/amplify_video/2092157503207325696/vid/avc1/1280x720/L1DUrVXD56OqHtsX.mp4?tag=29
9817,Watch to Mechanical Butterfly Transformation,https://x.com/liluocheng13/status/2092487184628752856,1,3490641,13466,https://video.twimg.com/amplify_video/2092487083332186113/vid/avc1/1280x720/rIPilH70vvyZl-u-.mp4?tag=29
9816,Desert Sci-Fi Epic Artifact Awakening,https://x.com/feesyiam/status/2092217439702634496,1,1949049,18780,https://video.twimg.com/amplify_video/2092217143383515136/vid/avc1/1280x720/KPeVpnbSgwc1D5pY.mp4?tag=29
9815,Korean Festival Smartphone Vlog,https://x.com/AI__TSUBAKI/status/2092036105805991971,1,7107080,23166,https://video.twimg.com/amplify_video/2092033345681326080/vid/avc1/1920x1080/OTdalniHBOm7Hln2.mp4?tag=29
9814,Apartment Hallway Neighbor Confrontation,https://x.com/airina_xyz/status/2092244364361650520,1,10363754,26818,https://video.twimg.com/amplify_video/2092243599589015552/vid/avc1/1728x992/IrMLE1OKaeKRqk5A.mp4?tag=29
9812,Istanbul Photographer Lifestyle Vlog,https://x.com/ElsaSofia__AI/status/2092418643212795940,1,4356318,16973,https://video.twimg.com/amplify_video/2092418474970841088/vid/avc1/1280x720/i0MfoUn4PJJN5o9c.mp4?tag=29
9811,Japanese Summer Festival Vlog,https://x.com/harboriis/status/2092131570908065852,1,17234092,21595,https://video.twimg.com/amplify_video/2092131317664407552/vid/avc1/1920x1080/jPGacBQ5Z4yMZd7f.mp4?tag=29
9810,Futuristic Starship Cockpit POV,https://x.com/LANDCASTER_92/status/2092320917762314666,1,45022470,66313,https://video.twimg.com/amplify_video/2092320748320813056/vid/avc1/1080x1920/QylQEuzdZs_WDiOb.mp4?tag=29
9809,Post-Apocalyptic Mecha Awakening Transformation,https://x.com/ou_zhen599/status/2092269888110989779,1,53511278,16311,https://video.twimg.com/amplify_video/2092269560405880832/vid/avc1/3840x2160/0HSIUdIc9srBLxA1.mp4?tag=29
9808,Cinematic Medieval Warrior Battle Sequence,https://x.com/MadMax_Series/status/2092270319109103849,1,10533406,6987,https://video.twimg.com/amplify_video/2092270002191683585/vid/avc1/1920x1080/rExuoBoL0ELLyyXN.mp4?tag=29
9807,Pixar Style Beauty Routine Animation,https://x.com/laviniavelle/status/2092193228803952975,1,1284240,36600,https://video.twimg.com/amplify_video/2092193167848415233/vid/avc1/720x1280/eBS80c57H640DGLm.mp4?tag=29
9781,Continuous Long Take Combat Camera,https://x.com/Keiji1653050/status/2091937871733379502,1,6891332,27801,https://video.twimg.com/amplify_video/2091936801850261505/vid/avc1/1280x720/BhIjg_P6sjYfojZg.mp4?tag=29
9779,Future House Dance Performance,https://x.com/john87445528/status/2091870160525164754,1,2665876,32656,https://video.twimg.com/amplify_video/2091870138454704128/vid/avc1/720x1280/q3e0K9sFXiZtb75f.mp4?tag=29
9778,Chinese Street Drama Buns Shop Scene,https://x.com/john87445528/status/2092028012267008033,1,3840219,47165,https://video.twimg.com/amplify_video/2092027983955480576/vid/avc1/720x1280/QacqA3BM_4F7kBxv.mp4?tag=29
9777,Extended Multi-Shot Xianxia Battle Sequence,https://x.com/Arvin010717/status/2091867359602774157,1,40503320,25135,https://video.twimg.com/amplify_video/2091832470274715648/vid/avc1/2562x1440/bHzveijJ9jxW0i0A.mp4?tag=29
